LECROYHDO9204-MSöv,30454,Histogram
Segments,1,SegmentSize,1000
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 07:21:58,0                 
Time,Ampl
-5.3e-09,0
-5.2e-09,0
-5.1e-09,0
-5e-09,0
-4.9e-09,0
-4.8e-09,0
-4.7e-09,0
-4.6e-09,0
-4.5e-09,0
-4.4e-09,0
-4.3e-09,0
-4.2e-09,0
-4.1e-09,0
-4e-09,0
-3.9e-09,0
-3.8e-09,0
-3.7e-09,0
-3.6e-09,0
-3.5e-09,0
-3.4e-09,0
-3.3e-09,0
-3.2e-09,0
-3.1e-09,0
-3e-09,0
-2.9e-09,0
-2.8e-09,0
-2.7e-09,0
-2.6e-09,0
-2.5e-09,0
-2.4e-09,0
-2.3e-09,0
-2.2e-09,0
-2.1e-09,0
-2e-09,0
-1.9e-09,3
-1.8e-09,20
-1.7e-09,39
-1.6e-09,66
-1.5e-09,77
-1.4e-09,101
-1.3e-09,79
-1.2e-09,47
-1.1e-09,28
-1e-09,10
-9e-10,3
-8e-10,0
-7e-10,1
-6e-10,0
-5e-10,1
-4e-10,0
-3e-10,1
-2e-10,2
-1e-10,0
6.439e-23,1
1e-10,1
2e-10,1
3e-10,1
4e-10,3
5e-10,0
6e-10,0
7e-10,0
8e-10,0
9e-10,3
1e-09,3
1.1e-09,4
1.2e-09,2
1.3e-09,15
1.4e-09,40
1.5e-09,101
1.6e-09,131
1.7e-09,194
1.8e-09,189
1.9e-09,171
2e-09,105
2.1e-09,53
2.2e-09,28
2.3e-09,22
2.4e-09,16
2.5e-09,17
2.6e-09,14
2.7e-09,20
2.8e-09,8
2.9e-09,19
3e-09,13
3.1e-09,14
3.2e-09,12
3.3e-09,12
3.4e-09,12
3.5e-09,7
3.6e-09,9
3.7e-09,13
3.8e-09,13
3.9e-09,6
4e-09,7
4.1e-09,10
4.2e-09,8
4.3e-09,10
4.4e-09,14
4.5e-09,20
4.6e-09,56
4.7e-09,91
4.8e-09,173
4.9e-09,214
5e-09,217
5.1e-09,203
5.2e-09,142
5.3e-09,76
5.4e-09,51
5.5e-09,40
5.6e-09,36
5.7e-09,37
5.8e-09,42
5.9e-09,36
6e-09,34
6.1e-09,34
6.2e-09,25
6.3e-09,39
6.4e-09,47
6.5e-09,40
6.6e-09,32
6.7e-09,28
6.8e-09,39
6.9e-09,22
7e-09,22
7.1e-09,19
7.2e-09,20
7.3e-09,20
7.4e-09,14
7.5e-09,26
7.6e-09,17
7.7e-09,30
7.8e-09,56
7.9e-09,85
8e-09,144
8.1e-09,185
8.2e-09,164
8.3e-09,191
8.4e-09,109
8.5e-09,85
8.6e-09,53
8.7e-09,48
8.8e-09,48
8.9e-09,39
9e-09,38
9.1e-09,47
9.2e-09,29
9.3e-09,37
9.4e-09,53
9.5e-09,42
9.6e-09,33
9.7e-09,46
9.8e-09,46
9.9e-09,35
1e-08,29
1.01e-08,29
1.02e-08,28
1.03e-08,27
1.04e-08,24
1.05e-08,17
1.06e-08,25
1.07e-08,26
1.08e-08,24
1.09e-08,43
1.1e-08,44
1.11e-08,59
1.12e-08,92
1.13e-08,122
1.14e-08,116
1.15e-08,126
1.16e-08,69
1.17e-08,63
1.18e-08,50
1.19e-08,38
1.2e-08,44
1.21e-08,53
1.22e-08,46
1.23e-08,41
1.24e-08,39
1.25e-08,43
1.26e-08,45
1.27e-08,31
1.28e-08,34
1.29e-08,45
1.3e-08,34
1.31e-08,26
1.32e-08,35
1.33e-08,33
1.34e-08,28
1.35e-08,36
1.36e-08,25
1.37e-08,17
1.38e-08,27
1.39e-08,28
1.4e-08,35
1.41e-08,26
1.42e-08,36
1.43e-08,49
1.44e-08,66
1.45e-08,70
1.46e-08,70
1.47e-08,66
1.48e-08,54
1.49e-08,37
1.5e-08,41
1.51e-08,24
1.52e-08,31
1.53e-08,33
1.54e-08,32
1.55e-08,30
1.56e-08,25
1.57e-08,31
1.58e-08,26
1.59e-08,27
1.6e-08,27
1.61e-08,32
1.62e-08,21
1.63e-08,29
1.64e-08,25
1.65e-08,26
1.66e-08,24
1.67e-08,21
1.68e-08,18
1.69e-08,27
1.7e-08,22
1.71e-08,27
1.72e-08,17
1.73e-08,24
1.74e-08,29
1.75e-08,32
1.76e-08,24
1.77e-08,40
1.78e-08,31
1.79e-08,35
1.8e-08,37
1.81e-08,33
1.82e-08,28
1.83e-08,34
1.84e-08,18
1.85e-08,30
1.86e-08,21
1.87e-08,13
1.88e-08,31
1.89e-08,22
1.9e-08,20
1.91e-08,28
1.92e-08,29
1.93e-08,15
1.94e-08,13
1.95e-08,15
1.96e-08,17
1.97e-08,18
1.98e-08,15
1.99e-08,12
2e-08,11
2.01e-08,15
2.02e-08,12
2.03e-08,7
2.04e-08,13
2.05e-08,16
2.06e-08,20
2.07e-08,21
2.08e-08,17
2.09e-08,20
2.1e-08,20
2.11e-08,17
2.12e-08,20
2.13e-08,16
2.14e-08,13
2.15e-08,13
2.16e-08,14
2.17e-08,15
2.18e-08,11
2.19e-08,9
2.2e-08,13
2.21e-08,18
2.22e-08,13
2.23e-08,15
2.24e-08,14
2.25e-08,16
2.26e-08,8
2.27e-08,8
2.28e-08,9
2.29e-08,7
2.3e-08,6
2.31e-08,10
2.32e-08,8
2.33e-08,10
2.34e-08,10
2.35e-08,12
2.36e-08,8
2.37e-08,9
2.38e-08,8
2.39e-08,9
2.4e-08,8
2.41e-08,10
2.42e-08,13
2.43e-08,13
2.44e-08,6
2.45e-08,5
2.46e-08,6
2.47e-08,9
2.48e-08,8
2.49e-08,4
2.5e-08,11
2.51e-08,7
2.52e-08,10
2.53e-08,6
2.54e-08,6
2.55e-08,5
2.56e-08,10
2.57e-08,7
2.58e-08,8
2.59e-08,3
2.6e-08,6
2.61e-08,4
2.62e-08,8
2.63e-08,8
2.64e-08,5
2.65e-08,12
2.66e-08,8
2.67e-08,4
2.68e-08,10
2.69e-08,9
2.7e-08,4
2.71e-08,6
2.72e-08,9
2.73e-08,6
2.74e-08,5
2.75e-08,4
2.76e-08,2
2.77e-08,6
2.78e-08,6
2.79e-08,3
2.8e-08,3
2.81e-08,5
2.82e-08,5
2.83e-08,2
2.84e-08,1
2.85e-08,5
2.86e-08,3
2.87e-08,2
2.88e-08,6
2.89e-08,5
2.9e-08,3
2.91e-08,5
2.92e-08,5
2.93e-08,3
2.94e-08,0
2.95e-08,1
2.96e-08,3
2.97e-08,1
2.98e-08,3
2.99e-08,0
3e-08,7
3.01e-08,3
3.02e-08,5
3.03e-08,4
3.04e-08,1
3.05e-08,2
3.06e-08,6
3.07e-08,1
3.08e-08,4
3.09e-08,3
3.1e-08,3
3.11e-08,3
3.12e-08,3
3.13e-08,3
3.14e-08,2
3.15e-08,2
3.16e-08,5
3.17e-08,3
3.18e-08,1
3.19e-08,2
3.2e-08,1
3.21e-08,0
3.22e-08,0
3.23e-08,2
3.24e-08,2
3.25e-08,0
3.26e-08,1
3.27e-08,0
3.28e-08,2
3.29e-08,2
3.3e-08,4
3.31e-08,1
3.32e-08,1
3.33e-08,3
3.34e-08,1
3.35e-08,3
3.36e-08,1
3.37e-08,0
3.38e-08,2
3.39e-08,0
3.4e-08,1
3.41e-08,1
3.42e-08,1
3.43e-08,1
3.44e-08,1
3.45e-08,1
3.46e-08,2
3.47e-08,2
3.48e-08,2
3.49e-08,1
3.5e-08,1
3.51e-08,1
3.52e-08,2
3.53e-08,0
3.54e-08,0
3.55e-08,0
3.56e-08,0
3.57e-08,0
3.58e-08,0
3.59e-08,1
3.6e-08,1
3.61e-08,1
3.62e-08,1
3.63e-08,1
3.64e-08,2
3.65e-08,0
3.66e-08,3
3.67e-08,1
3.68e-08,0
3.69e-08,0
3.7e-08,2
3.71e-08,0
3.72e-08,0
3.73e-08,0
3.74e-08,0
3.75e-08,1
3.76e-08,0
3.77e-08,2
3.78e-08,1
3.79e-08,0
3.8e-08,0
3.81e-08,0
3.82e-08,0
3.83e-08,1
3.84e-08,0
3.85e-08,0
3.86e-08,0
3.87e-08,0
3.88e-08,0
3.89e-08,1
3.9e-08,0
3.91e-08,0
3.92e-08,1
3.93e-08,1
3.94e-08,0
3.95e-08,0
3.96e-08,1
3.97e-08,1
3.98e-08,1
3.99e-08,1
4e-08,2
4.01e-08,0
4.02e-08,0
4.03e-08,0
4.04e-08,0
4.05e-08,0
4.06e-08,0
4.07e-08,1
4.08e-08,0
4.09e-08,1
4.1e-08,0
4.11e-08,0
4.12e-08,0
4.13e-08,0
4.14e-08,0
4.15e-08,0
4.16e-08,0
4.17e-08,1
4.18e-08,0
4.19e-08,1
4.2e-08,0
4.21e-08,0
4.22e-08,0
4.23e-08,0
4.24e-08,0
4.25e-08,0
4.26e-08,0
4.27e-08,0
4.28e-08,0
4.29e-08,0
4.3e-08,1
4.31e-08,0
4.32e-08,0
4.33e-08,0
4.34e-08,0
4.35e-08,0
4.36e-08,0
4.37e-08,0
4.38e-08,0
4.39e-08,0
4.4e-08,1
4.41e-08,0
4.42e-08,0
4.43e-08,0
4.44e-08,0
4.45e-08,0
4.46e-08,0
4.47e-08,0
4.48e-08,0
4.49e-08,1
4.5e-08,1
4.51e-08,0
4.52e-08,0
4.53e-08,0
4.54e-08,0
4.55e-08,0
4.56e-08,0
4.57e-08,0
4.58e-08,0
4.59e-08,0
4.6e-08,0
4.61e-08,0
4.62e-08,0
4.63e-08,0
4.64e-08,0
4.65e-08,0
4.66e-08,0
4.67e-08,1
4.68e-08,0
4.69e-08,0
4.7e-08,0
4.71e-08,0
4.72e-08,0
4.73e-08,0
4.74e-08,0
4.75e-08,0
4.76e-08,0
4.77e-08,1
4.78e-08,0
4.79e-08,0
4.8e-08,0
4.81e-08,0
4.82e-08,0
4.83e-08,0
4.84e-08,0
4.85e-08,0
4.86e-08,0
4.87e-08,0
4.88e-08,0
4.89e-08,0
4.9e-08,0
4.91e-08,0
4.92e-08,0
4.93e-08,0
4.94e-08,0
4.95e-08,0
4.96e-08,0
4.97e-08,0
4.98e-08,0
4.99e-08,0
5e-08,0
5.01e-08,0
5.02e-08,0
5.03e-08,0
5.04e-08,0
5.05e-08,0
5.06e-08,0
5.07e-08,0
5.08e-08,0
5.09e-08,0
5.1e-08,0
5.11e-08,0
5.12e-08,0
5.13e-08,0
5.14e-08,0
5.15e-08,0
5.16e-08,0
5.17e-08,0
5.18e-08,0
5.19e-08,0
5.2e-08,0
5.21e-08,0
5.22e-08,0
5.23e-08,0
5.24e-08,0
5.25e-08,0
5.26e-08,0
5.27e-08,0
5.28e-08,0
5.29e-08,0
5.3e-08,0
5.31e-08,0
5.32e-08,0
5.33e-08,0
5.34e-08,0
5.35e-08,0
5.36e-08,0
5.37e-08,0
5.38e-08,0
5.39e-08,0
5.4e-08,0
5.41e-08,0
5.42e-08,0
5.43e-08,0
5.44e-08,0
5.45e-08,0
5.46e-08,0
5.47e-08,0
5.48e-08,0
5.49e-08,0
5.5e-08,0
5.51e-08,0
5.52e-08,0
5.53e-08,0
5.54e-08,0
5.55e-08,0
5.56e-08,0
5.57e-08,0
5.58e-08,0
5.59e-08,0
5.6e-08,0
5.61e-08,0
5.62e-08,0
5.63e-08,0
5.64e-08,0
5.65e-08,0
5.66e-08,0
5.67e-08,0
5.68e-08,0
5.69e-08,0
5.7e-08,0
5.71e-08,0
5.72e-08,0
5.73e-08,0
5.74e-08,0
5.75e-08,0
5.76e-08,0
5.77e-08,0
5.78e-08,0
5.79e-08,0
5.8e-08,0
5.81e-08,0
5.82e-08,0
5.83e-08,0
5.84e-08,0
5.85e-08,0
5.86e-08,0
5.87e-08,0
5.88e-08,0
5.89e-08,0
5.9e-08,0
5.91e-08,0
5.92e-08,0
5.93e-08,0
5.94e-08,0
5.95e-08,0
5.96e-08,0
5.97e-08,0
5.98e-08,0
5.99e-08,0
6e-08,0
6.01e-08,0
6.02e-08,0
6.03e-08,0
6.04e-08,0
6.05e-08,0
6.06e-08,0
6.07e-08,0
6.08e-08,0
6.09e-08,0
6.1e-08,0
6.11e-08,0
6.12e-08,0
6.13e-08,0
6.14e-08,0
6.15e-08,0
6.16e-08,0
6.17e-08,0
6.18e-08,0
6.19e-08,0
6.2e-08,0
6.21e-08,0
6.22e-08,0
6.23e-08,0
6.24e-08,0
6.25e-08,0
6.26e-08,0
6.27e-08,0
6.28e-08,0
6.29e-08,0
6.3e-08,0
6.31e-08,0
6.32e-08,0
6.33e-08,0
6.34e-08,0
6.35e-08,0
6.36e-08,0
6.37e-08,0
6.38e-08,0
6.39e-08,0
6.4e-08,0
6.41e-08,0
6.42e-08,0
6.43e-08,0
6.44e-08,0
6.45e-08,0
6.46e-08,0
6.47e-08,0
6.48e-08,0
6.49e-08,0
6.5e-08,0
6.51e-08,0
6.52e-08,0
6.53e-08,0
6.54e-08,0
6.55e-08,0
6.56e-08,0
6.57e-08,0
6.58e-08,0
6.59e-08,0
6.6e-08,0
6.61e-08,0
6.62e-08,0
6.63e-08,0
6.64e-08,0
6.65e-08,0
6.66e-08,0
6.67e-08,0
6.68e-08,0
6.69e-08,0
6.7e-08,0
6.71e-08,0
6.72e-08,0
6.73e-08,0
6.74e-08,0
6.75e-08,0
6.76e-08,0
6.77e-08,0
6.78e-08,0
6.79e-08,0
6.8e-08,0
6.81e-08,0
6.82e-08,0
6.83e-08,0
6.84e-08,0
6.85e-08,0
6.86e-08,0
6.87e-08,0
6.88e-08,0
6.89e-08,0
6.9e-08,0
6.91e-08,0
6.92e-08,0
6.93e-08,0
6.94e-08,0
6.95e-08,0
6.96e-08,0
6.97e-08,0
6.98e-08,0
6.99e-08,0
7e-08,0
7.01e-08,0
7.02e-08,0
7.03e-08,0
7.04e-08,0
7.05e-08,0
7.06e-08,0
7.07e-08,0
7.08e-08,0
7.09e-08,0
7.1e-08,0
7.11e-08,0
7.12e-08,0
7.13e-08,0
7.14e-08,0
7.15e-08,0
7.16e-08,0
7.17e-08,0
7.18e-08,0
7.19e-08,0
7.2e-08,0
7.21e-08,0
7.22e-08,0
7.23e-08,0
